player,season,GP_sum,MIN_sum,FG_accuracy,3P_accuracy,FT_accuracy,points_per_min,overall_shooting_accuracy
Samuli Vanttaja,2016 - 2017,47,931.1,0.4696,0.4151,0.6429,0.3308,0.5
Samuli Vanttaja,2019 - 2020,39,608.4,0.5099,0.4091,0.6863,0.3254,0.5402
Samy Picard,2012 - 2013,31,1055.8,0.4409,0.3423,0.8274,0.4859,0.5227
Samy Picard,2014 - 2015,25,732.1,0.4276,0.3238,0.8312,0.4644,0.471
Samy Picard,2015 - 2016,32,948.7,0.4684,0.3846,0.8776,0.4923,0.5161
Samy Picard,2016 - 2017,34,1085.2,0.4908,0.42,0.8281,0.5004,0.5402
Sander Aslesen,2018 - 2019,26,580.5,0.4114,0.2969,0.7143,0.3359,0.4306
Sander Aslesen,2019 - 2020,24,505.2,0.4706,0.358,0.7143,0.4632,0.4686
Sander Hollanders,2019 - 2020,24,507.0,0.4422,0.3889,0.7333,0.3609,0.437
Sander Raieste,2019 - 2020,25,485.4,0.5806,0.383,0.7812,0.3852,0.5665
Sander Van Caeneghem,2019 - 2020,17,196.0,0.4667,0.5,0.625,0.3673,0.5
Sander Van Der Holst,2004 - 2005,9,227.5,0.3421,0.1111,0.5,0.1582,0.3194
Sander Viilup,2018 - 2019,27,547.3,0.3646,0.2647,0.5957,0.3252,0.3784
Sander Viilup,2019 - 2020,21,383.8,0.3297,0.3023,0.75,0.2137,0.3562
Sandi Cebular,2011 - 2012,29,506.5,0.4934,0.3509,0.7857,0.4225,0.5245
Sandi Cebular,2013 - 2014,30,921.0,0.4007,0.2707,0.8378,0.4408,0.4813
Sandi Cebular,2014 - 2015,38,1236.2,0.4508,0.3119,0.7933,0.5444,0.4956
Sandi Cebular,2015 - 2016,18,541.7,0.4478,0.3372,0.6757,0.4781,0.4681
Sandi Cebular,2016 - 2017,28,600.6,0.4162,0.2738,0.72,0.3713,0.426
Sandi Cebular,2019 - 2020,15,420.4,0.4467,0.3611,0.7111,0.4567,0.4682
Sandi Grubelic,2016 - 2017,29,754.8,0.367,0.3168,0.814,0.2716,0.4096
Sandi Grubelic,2019 - 2020,17,351.4,0.2935,0.2429,0.75,0.2191,0.2941
Sandi Marcius,2014 - 2015,32,599.0,0.6489,nan,0.6436,0.5159,0.6471
Sandis Buskevics,2007 - 2008,9,229.0,0.322,0.1714,0.6667,0.2183,0.301
Sandis Valters,2003 - 2004,64,1349.8,0.4286,0.4029,0.8455,0.523,0.5154
Sandis Valters,2008 - 2009,5,124.3,0.3333,0.2258,0.8182,0.3862,0.3556
Sandis Valters,2010 - 2011,5,128.6,0.375,0.24,1.0,0.3577,0.3636
Sandis Valters,2011 - 2012,12,297.4,0.3063,0.2911,0.75,0.3766,0.3578
Sandor Kilyen,2019 - 2020,12,156.6,0.3478,0.2564,0.3889,0.4151,0.3254
Sandor Nagy,2019 - 2020,10,51.4,0.2727,0.3333,0.5,0.1946,0.3182
Sandro Nicevic,2000 - 2001,11,180.9,0.6579,nan,0.7083,0.3704,0.6774
Sandro Nicevic,2003 - 2004,10,310.5,0.4949,nan,0.7857,0.4219,0.5816
Sandro Nicevic,2004 - 2005,15,384.5,0.5217,0.0,0.8148,0.4889,0.5979
Sandro Nicevic,2006 - 2007,50,1317.2,0.5325,0.5,0.7466,0.4585,0.5831
Sandro Nicevic,2007 - 2008,15,478.1,0.4758,nan,0.7627,0.3409,0.5683
Sandro Nicevic,2008 - 2009,50,1278.7,0.5859,0.2,0.8151,0.4661,0.6321
Sandro Nicevic,2009 - 2010,43,1051.2,0.507,0.1111,0.7957,0.4138,0.558
Sandro Nicevic,2015 - 2016,24,411.0,0.4621,0.1667,0.8814,0.455,0.5714
Sandro Sanadze,2017 - 2018,13,263.4,0.4086,0.3261,0.55,0.3872,0.4025
Sandro Sanadze,2018 - 2019,21,564.5,0.4259,0.3069,0.6364,0.4181,0.4114
Sandro Sanadze,2019 - 2020,15,439.3,0.3896,0.3443,0.6486,0.3756,0.4167
Sandy Cohen III,2019 - 2020,27,265.5,0.4359,0.4062,0.8462,0.3465,0.4715
Sanel Bajramlic,2011 - 2012,24,576.8,0.4902,0.4259,0.7746,0.3918,0.5504
Sanel Bajramlic,2012 - 2013,20,374.0,0.4712,0.2927,0.775,0.377,0.4973
Sanel Bajramlic,2013 - 2014,28,651.6,0.4561,0.3953,0.7385,0.3392,0.5125
Sanel Bajramlic,2014 - 2015,24,546.5,0.4286,0.2391,0.7273,0.3312,0.4462
Sang Park Kyung,2018 - 2019,50,879.4,0.4106,0.4026,0.725,0.2968,0.4389
Sang Park Kyung,2019 - 2020,41,493.6,0.3092,0.3063,0.8261,0.2978,0.3497
Sang Ryul Joh,2019 - 2020,26,262.5,0.3143,0.2679,0.8333,0.2629,0.3406
Sang-Oh Park,2011 - 2012,62,1717.6,0.4269,0.295,0.7457,0.4157,0.456
Sang-Oh Park,2012 - 2013,61,1683.9,0.4069,0.3722,0.7172,0.2922,0.4412
Sang-Oh Park,2013 - 2014,56,1246.3,0.3602,0.2689,0.7143,0.256,0.3919
Sang-Oh Park,2014 - 2015,51,1376.0,0.4165,0.3212,0.748,0.3554,0.4522
Sang-Oh Park,2015 - 2016,45,1206.8,0.3969,0.2781,0.6864,0.3571,0.4216
Sang-Oh Park,2019 - 2020,36,262.8,0.5125,0.4762,0.7333,0.3919,0.5345
Sang-Yu Kim,2013 - 2014,51,1130.0,0.4882,0.3488,0.6444,0.2345,0.4737
Sang-Yu Kim,2017 - 2018,53,960.6,0.4181,0.3119,0.6818,0.2051,0.3994
Sang-Yu Kim,2019 - 2020,37,517.2,0.3058,0.2857,0.7308,0.2185,0.3502
Sangjae Kang,2016 - 2017,55,1259.1,0.4232,0.3333,0.6885,0.3582,0.427
Sangjae Kang,2017 - 2018,59,1624.6,0.474,0.2846,0.6941,0.3496,0.4675
Sangjae Kang,2018 - 2019,56,1492.9,0.5574,0.4344,0.7184,0.4361,0.5597
Sangjae Kang,2019 - 2020,42,1149.7,0.4038,0.2923,0.6585,0.3123,0.3963
Sango Niang,2017 - 2018,21,556.5,0.4286,0.2453,0.7679,0.4133,0.4583
Sani Becirovic,2000 - 2001,15,485.9,0.4253,0.4,0.8952,0.638,0.5455
Sani Becirovic,2004 - 2005,39,1063.0,0.4322,0.3824,0.8197,0.5569,0.546
Sani Becirovic,2005 - 2006,63,1391.0,0.4131,0.3522,0.8288,0.55,0.5147
Sani Becirovic,2006 - 2007,23,504.8,0.4387,0.3966,0.8132,0.4616,0.5428
Sani Becirovic,2007 - 2008,18,308.9,0.4167,0.3611,0.8478,0.3949,0.5241
Sani Becirovic,2008 - 2009,42,960.0,0.4326,0.3793,0.869,0.5406,0.5738
Sani Becirovic,2009 - 2010,9,253.4,0.3654,0.2973,0.8286,0.4578,0.4432
Sani Becirovic,2011 - 2012,37,782.4,0.4015,0.3486,0.8698,0.5509,0.5643
Sani Campara,2019 - 2020,18,531.3,0.375,0.3137,0.8772,0.4028,0.4418
Sani Sakakini,2011 - 2012,31,848.8,0.5078,0.1667,0.6737,0.3829,0.5462
Sani Sakakini,2013 - 2014,30,1197.1,0.5023,0.2083,0.7562,0.4745,0.5561
Sani Sakakini,2015 - 2016,30,1275.5,0.4625,0.2051,0.7633,0.5457,0.5263
Sani Sakakini,2016 - 2017,35,1441.0,0.5451,0.3372,0.7962,0.5829,0.5989
Sani Sakakini,2017 - 2018,37,1502.8,0.4795,0.3231,0.8545,0.5217,0.5437
Sani Sakakini,2019 - 2020,27,836.0,0.4783,0.1379,0.8374,0.4964,0.5506
Sanin Celik,2019 - 2020,13,179.7,0.3529,0.2174,0.7273,0.2059,0.3676
Sanjay Lumpkin,2017 - 2018,36,929.0,0.4836,0.4186,0.686,0.3994,0.5173
Santiago Garay,2015 - 2016,36,677.2,0.4636,0.2941,0.7755,0.443,0.513
Santiago Garay,2016 - 2017,38,762.2,0.4174,0.2887,0.75,0.3595,0.4461
Santiago Ibarra,2014 - 2015,47,887.2,0.4575,0.4074,0.5357,0.2119,0.4504
Santiago Ibarra,2016 - 2017,49,1196.6,0.4012,0.3398,0.8,0.1646,0.4197
Santiago Ibarra,2019 - 2020,15,92.2,0.3077,0.3158,0.6667,0.282,0.3529
Santiago Scala,2011 - 2012,53,1098.8,0.4578,0.4649,0.8077,0.3049,0.4804
Santiago Scala,2012 - 2013,51,1056.0,0.4346,0.4229,0.8431,0.3475,0.4715
Santiago Scala,2013 - 2014,53,1344.1,0.4052,0.416,0.8667,0.3221,0.452
Santiago Scala,2014 - 2015,69,1967.6,0.4523,0.4303,0.84,0.3802,0.4836
Santiago Scala,2015 - 2016,63,1780.6,0.4521,0.4178,0.9479,0.4218,0.4868
Santiago Scala,2016 - 2017,67,1615.9,0.4238,0.416,0.8305,0.2871,0.456
Santiago Scala,2017 - 2018,38,960.3,0.3882,0.4,1.0,0.2905,0.4309
Santiago Scala,2018 - 2019,56,1573.6,0.4776,0.4646,0.9452,0.4105,0.513
Santiago Scala,2019 - 2020,21,555.1,0.3837,0.3577,0.8636,0.3513,0.4069
Santiago Vaulet,2017 - 2018,41,937.1,0.4334,0.3295,0.75,0.382,0.4802
Santiago Vaulet,2019 - 2020,27,668.2,0.4317,0.3077,0.6316,0.3382,0.4537
Santiago Vidal,2016 - 2017,72,1256.4,0.3903,0.3226,0.7231,0.2443,0.4131
Santiago Vidal,2017 - 2018,33,802.6,0.3966,0.3565,0.7429,0.3177,0.416
Santiago Vidal,2019 - 2020,23,629.5,0.3333,0.2637,0.7826,0.2288,0.3483
Santiago Yusta,2019 - 2020,19,325.4,0.4758,0.4035,0.7826,0.5439,0.5198
Sarantis Mastrogiannopoulos,2019 - 2020,20,286.7,0.3125,0.2222,0.8333,0.3139,0.3636
Sarra Camara,2011 - 2012,30,616.0,0.5035,0.0,0.6522,0.2792,0.5372
Sarra Camara,2012 - 2013,32,495.0,0.6147,nan,0.6379,0.3455,0.6228
Sarra Camara,2013 - 2014,46,1094.8,0.5824,nan,0.5978,0.3279,0.5864
Sarra Camara,2015 - 2016,40,648.3,0.6026,0.0,0.5,0.3347,0.5721
Sarra Camara,2016 - 2017,34,936.0,0.543,nan,0.5882,0.4252,0.5558
Sarra Camara,2017 - 2018,32,802.0,0.5485,0.25,0.6111,0.3379,0.5603
Sarra Camara,2018 - 2019,29,735.0,0.5326,0.1667,0.5556,0.3293,0.5314
Sarra Camara,2019 - 2020,25,554.0,0.5636,nan,0.5682,0.3809,0.5646
Sarunas Beniusis,2013 - 2014,29,469.9,0.6019,0.0,0.5333,0.3277,0.5742
Sarunas Jasikevicius,2000 - 2001,9,253.8,0.3978,0.3265,0.9,0.4965,0.489
Sarunas Jasikevicius,2001 - 2002,10,247.0,0.4872,0.413,0.85,0.4534,0.5139
Sarunas Jasikevicius,2002 - 2003,21,555.0,0.4235,0.3782,0.9589,0.5063,0.5103
Sarunas Jasikevicius,2003 - 2004,21,624.0,0.4774,0.4476,0.9245,0.5369,0.5854
Sarunas Jasikevicius,2004 - 2005,24,761.0,0.4321,0.3986,0.9407,0.4941,0.5431
Sarunas Jasikevicius,2005 - 2006,81,1624.2,0.3951,0.3592,0.9037,0.3472,0.4674
Sarunas Jasikevicius,2007 - 2008,20,469.3,0.4847,0.4085,0.9383,0.5604,0.5841
Sarunas Jasikevicius,2008 - 2009,22,441.5,0.45,0.3889,0.8864,0.4779,0.5036
Sarunas Jasikevicius,2011 - 2012,56,905.0,0.5201,0.4327,0.8286,0.4851,0.5453
Sarunas Jasikevicius,2012 - 2013,31,453.6,0.45,0.34,0.9333,0.3373,0.495
Sarunas Jasikevicius,2013 - 2014,44,756.2,0.4254,0.4,0.9811,0.4179,0.4915
Sarunas Kulevicius,2011 - 2012,22,513.1,0.4792,0.2,0.6346,0.3391,0.4976
Sarunas Kulevicius,2012 - 2013,21,501.5,0.4583,0.2273,0.6061,0.3131,0.4573
Sarunas Vasiliauskas,2013 - 2014,43,903.6,0.384,0.3608,0.8542,0.3663,0.4663
Sarunas Vasiliauskas,2014 - 2015,33,825.2,0.4432,0.4329,0.8889,0.4375,0.4888
Sarunas Vasiliauskas,2015 - 2016,34,1012.5,0.4095,0.3854,0.9369,0.4484,0.4938
Sarunas Vasiliauskas,2017 - 2018,26,827.7,0.4274,0.3681,0.9127,0.4591,0.529
Sarunas Vasiliauskas,2018 - 2019,27,815.0,0.4455,0.4034,0.803,0.3644,0.4914
Sarunas Vasiliauskas,2019 - 2020,20,492.0,0.4696,0.4533,0.8113,0.376,0.5391
Sasa Avramovic,2012 - 2013,37,827.0,0.4367,0.3679,0.7527,0.3906,0.4865
Sasa Avramovic,2014 - 2015,44,931.1,0.5399,0.3375,0.7358,0.4908,0.5488
Sasa Avramovic,2015 - 2016,38,739.4,0.4474,0.2577,0.7807,0.4761,0.4885
Sasa Avramovic,2017 - 2018,38,1257.1,0.494,0.3478,0.8458,0.6579,0.5389
Sasa Avramovic,2018 - 2019,35,1088.0,0.4624,0.3027,0.768,0.5349,0.4735
Sasa Avramovic,2019 - 2020,27,748.6,0.4309,0.2605,0.7979,0.5584,0.4557
Sasa Borovnjak,2016 - 2017,6,128.3,0.4359,1.0,0.8125,0.3741,0.5536
Sasa Borovnjak,2017 - 2018,6,147.4,0.5385,0.0,0.8214,0.536,0.6296
Sasa Borovnjak,2018 - 2019,6,165.5,0.5574,nan,0.8824,0.5921,0.6737
Sasa Bratic,2002 - 2003,13,273.0,0.549,0.4444,0.6667,0.2711,0.5476
Sasa Bratic,2003 - 2004,10,262.8,0.4416,0.2273,0.8235,0.3311,0.4569
Sasa Damjanovic,2011 - 2012,21,331.8,0.3448,0.2188,0.8095,0.1929,0.3964
Sasa Djordjevic,2000 - 2001,11,234.2,0.56,0.5532,0.9,0.585,0.625
Sasa Djordjevic,2001 - 2002,9,196.7,0.5135,0.4634,0.8462,0.5948,0.5603
Sasa Djordjevic,2003 - 2004,37,880.0,0.4532,0.4172,0.875,0.4716,0.5345
Sasa Dzambic,2013 - 2014,22,571.6,0.3981,0.2568,0.5455,0.3656,0.3808
Sasa Dzambic,2014 - 2015,32,748.9,0.3832,0.2135,0.5455,0.2764,0.3602
Sasa Dzambic,2015 - 2016,25,456.8,0.38,0.2143,0.5135,0.3109,0.3712
Sasa Jankovic,2011 - 2012,33,700.0,0.5145,0.2143,0.7609,0.3214,0.4945
Sasa Jankovic,2012 - 2013,33,767.1,0.4825,0.4065,0.7273,0.4302,0.4858
Sasa Jankovic,2013 - 2014,43,1333.0,0.4453,0.3783,0.8462,0.3676,0.4608
Sasa Jankovic,2014 - 2015,49,1482.1,0.4297,0.3618,0.89,0.5006,0.4506
Sasa Jankovic,2016 - 2017,43,1203.2,0.4864,0.3717,0.8776,0.3923,0.4819
Sasa Jankovic,2017 - 2018,43,1066.7,0.3951,0.3595,0.8235,0.3478,0.405
Sasa Jankovic,2018 - 2019,36,760.3,0.3983,0.3293,0.7586,0.3485,0.3958
Sasa Jankovic,2019 - 2020,26,548.4,0.4278,0.4,0.6923,0.4176,0.4269
Sasa Markovic-Theodorakis,2003 - 2004,33,718.0,0.5393,0.0,0.6269,0.3454,0.5577
Sasa Mihajlovic,2011 - 2012,35,548.0,0.5507,0.0,0.5833,0.3412,0.555
Sasa Mijajlovic,2013 - 2014,22,361.0,0.6154,0.0,0.62,0.6177,0.6048
Sasa Mucic,2011 - 2012,23,676.0,0.4417,0.2473,0.6719,0.4112,0.4332
Sasa Mucic,2012 - 2013,28,578.9,0.4178,0.2766,0.6889,0.4059,0.4148
Sasa Obradovic,2002 - 2003,11,256.3,0.4896,0.4,0.8636,0.6672,0.5849
Sasa Obradovic,2004 - 2005,78,2158.8,0.4588,0.4554,0.8851,0.5346,0.5507
Sasa Radovic,2019 - 2020,24,289.4,0.32,0.3182,0.7927,0.3594,0.5714
Sasa Stefanovic,2004 - 2005,10,292.0,0.3626,0.325,0.8718,0.387,0.4706
Sasa Vasiljevic,2004 - 2005,16,278.2,0.4262,0.4773,0.84,0.3379,0.5231
Sasa Vasiljevic,2012 - 2013,50,1115.4,0.4268,0.3873,0.8252,0.3873,0.4799
Sasa Vasiljevic,2013 - 2014,24,455.0,0.3768,0.3956,0.8043,0.389,0.4545
Sasa Vasiljevic,2014 - 2015,27,516.1,0.3455,0.2963,0.8889,0.3914,0.4315
Sasa Vasiljevic,2016 - 2017,28,610.4,0.4345,0.3962,0.8519,0.3506,0.4951
Sasa Zagorac,2014 - 2015,29,1090.8,0.4786,0.4268,0.8905,0.5015,0.5509
Sasa Zagorac,2015 - 2016,28,689.6,0.4538,0.3884,0.7692,0.4829,0.5
Sascha Leutloff,2010 - 2011,68,1378.6,0.3758,0.129,0.6,0.2423,0.4106
Sascha Muepu,2016 - 2017,14,544.4,0.3929,0.2784,0.6667,0.3325,0.3859
Sasha Djordjevic,2015 - 2016,22,634.0,0.3946,0.3937,0.8627,0.4259,0.4539
Sasha Kaun,2009 - 2010,20,446.4,0.699,nan,0.5965,0.3987,0.6625
Sasha Kaun,2011 - 2012,21,240.3,0.7115,nan,0.5161,0.3745,0.6386
Sasha Kaun,2012 - 2013,30,625.5,0.7164,nan,0.5204,0.3885,0.6336
Sasha Kaun,2013 - 2014,30,553.2,0.7014,nan,0.5904,0.4537,0.6608
Sasha Kaun,2014 - 2015,30,604.0,0.6914,nan,0.6727,0.4934,0.6838
Sasha Pavlovic,2002 - 2003,13,255.0,0.463,0.2941,0.64,0.4941,0.4551
Sasha Pavlovic,2003 - 2004,79,1144.0,0.3963,0.2714,0.7738,0.3322,0.4396
Sasha Pavlovic,2006 - 2007,87,2150.1,0.433,0.3883,0.7346,0.366,0.4709
Sasha Pavlovic,2007 - 2008,8,111.0,0.3846,0.4444,0.6667,0.2523,0.439
Sasha Pavlovic,2008 - 2009,77,1144.4,0.4271,0.4,0.4561,0.2866,0.4235
Sasha Pavlovic,2009 - 2010,71,876.8,0.3633,0.2966,0.3846,0.3,0.3468
Sasha Pavlovic,2011 - 2012,45,527.5,0.3906,0.2931,0.375,0.2275,0.3608
Sasha Topchov,2011 - 2012,31,657.4,0.6767,0.0,0.6667,0.6237,0.6725
Sasha Vujacic,2002 - 2003,11,331.0,0.4433,0.3846,0.875,0.4048,0.5028
Sasha Vujacic,2003 - 2004,32,908.0,0.4139,0.3258,0.8266,0.5231,0.4956
Sasha Vujacic,2005 - 2006,89,1577.4,0.3521,0.3636,0.9048,0.2301,0.415
Sasha Vujacic,2006 - 2007,73,934.5,0.3918,0.3727,0.8776,0.3349,0.4351
Sasha Vujacic,2007 - 2008,93,1734.6,0.4419,0.4269,0.8413,0.4629,0.4831
Sasha Vujacic,2008 - 2009,103,1543.5,0.3638,0.354,0.9146,0.3434,0.4139
Sasha Vujacic,2009 - 2010,77,650.8,0.4064,0.3229,0.8462,0.3319,0.4348
Sasha Vujacic,2011 - 2012,49,1213.6,0.4292,0.3783,0.8322,0.5183,0.485
Sasha Vujacic,2012 - 2013,24,520.0,0.3763,0.3765,0.7581,0.4212,0.4474
Sasha Vujacic,2017 - 2018,43,1229.5,0.3708,0.3602,0.819,0.4221,0.4307
Saso Ozbolt,2003 - 2004,15,251.2,0.4237,0.3824,0.76,0.3264,0.4831
Saso Ozbolt,2004 - 2005,14,448.5,0.3723,0.3704,0.7586,0.3701,0.4618
Saso Ozbolt,2008 - 2009,9,243.9,0.42,0.3333,0.9583,0.3157,0.5091
Saso Ozbolt,2009 - 2010,10,268.4,0.375,0.3171,0.9091,0.2869,0.4032
Saso Ozbolt,2010 - 2011,16,506.4,0.3761,0.3443,0.7442,0.2784,0.4389
Saso Ozbolt,2011 - 2012,14,302.8,0.4545,0.4615,0.8462,0.3005,0.5
Sasu Salin,2011 - 2012,16,467.9,0.4297,0.3605,0.7714,0.3591,0.4538
Sasu Salin,2012 - 2013,12,286.8,0.4545,0.4286,0.8,0.3312,0.5159
Sasu Salin,2013 - 2014,30,821.9,0.3682,0.3478,0.8444,0.4185,0.4392
Sasu Salin,2015 - 2016,57,1281.2,0.3927,0.3738,0.9136,0.4347,0.4349
Sasu Salin,2016 - 2017,49,908.3,0.3893,0.387,0.8525,0.4107,0.4363
Sasu Salin,2017 - 2018,64,1081.3,0.3734,0.3646,0.7656,0.4125,0.4038
Sasu Salin,2018 - 2019,53,1150.7,0.3593,0.3652,0.8592,0.3511,0.4134
Sasu Salin,2019 - 2020,26,610.3,0.3571,0.3313,0.9474,0.3932,0.4015
Satoru Maeta,2019 - 2020,41,1122.9,0.4478,0.399,0.7065,0.4203,0.4689
Saul Blanco,2006 - 2007,27,469.1,0.5164,0.4706,0.8302,0.3965,0.5885
Saul Blanco,2007 - 2008,25,606.0,0.4375,0.4306,0.8182,0.3647,0.4932
Saul Blanco,2008 - 2009,29,917.0,0.5,0.4273,0.7937,0.4242,0.5226
Saul Blanco,2010 - 2011,42,785.7,0.3984,0.3617,0.9091,0.336,0.4339
Saul Blanco,2012 - 2013,29,711.7,0.438,0.375,0.7885,0.4019,0.4712
Saul Blanco,2013 - 2014,28,788.3,0.4828,0.3984,0.803,0.4491,0.5067
Saulius Kulvietis,2011 - 2012,20,488.2,0.3565,0.2407,0.7895,0.2253,0.367
Saulius Kulvietis,2013 - 2014,36,1003.9,0.468,0.3534,0.8679,0.3636,0.485
Saulius Kulvietis,2014 - 2015,49,1307.7,0.4357,0.3145,0.7722,0.3044,0.4569
Saulius Kulvietis,2017 - 2018,33,658.6,0.39,0.3333,0.7674,0.3477,0.416
Saulius Kulvietis,2018 - 2019,40,1063.1,0.4564,0.3678,0.8772,0.3537,0.473
Saulius Kulvietis,2019 - 2020,12,176.0,0.4717,0.4545,0.7333,0.4318,0.505
Saulius Kuzminskas,2007 - 2008,8,165.7,0.6071,nan,0.4375,0.4949,0.5455
Saulius Kuzminskas,2012 - 2013,19,361.1,0.4404,0.4,0.6441,0.3766,0.5087
Saulius Stombergas,2000 - 2001,22,600.8,0.5205,0.5116,0.8269,0.4411,0.5696
Saulius Stombergas,2001 - 2002,12,313.3,0.5181,0.5333,0.8,0.4405,0.5828
Saulius Stombergas,2002 - 2003,14,420.0,0.4745,0.4151,0.8864,0.4548,0.5385
Saulius Stombergas,2004 - 2005,22,654.5,0.4059,0.2991,0.8378,0.3468,0.4191
Saulius Stombergas,2005 - 2006,12,332.5,0.4839,0.4483,0.7778,0.412,0.5169
Saulius Stombergas,2006 - 2007,16,465.2,0.6423,0.5849,0.8387,0.5009,0.6561
Saulius Stombergas,2009 - 2010,12,221.2,0.3636,0.3784,0.7857,0.2939,0.4245
Sava Lesic,2011 - 2012,21,417.0,0.4375,0.1481,0.7119,0.3453,0.4798
Sava Lesic,2012 - 2013,41,863.2,0.4399,0.2667,0.7215,0.4727,0.5037
Sava Lesic,2013 - 2014,30,760.8,0.4939,0.2759,0.6641,0.4508,0.5151
Sava Lesic,2015 - 2016,30,828.6,0.5353,0.3827,0.7692,0.5612,0.5698
Sava Lesic,2017 - 2018,58,1379.2,0.4301,0.2055,0.7769,0.5061,0.4841
Sava Lesic,2019 - 2020,17,323.4,0.5197,0.1538,0.6429,0.5318,0.5072
Savador Cuevas,2011 - 2012,46,845.2,0.436,0.2697,0.8182,0.3514,0.4307
Savo Blagojevic,2019 - 2020,12,59.5,0.3333,0.3636,nan,0.2353,0.3462
Savo Djikanovic,2013 - 2014,18,563.0,0.4622,0.2245,0.7778,0.5435,0.4987
Savvas Iliadis,2005 - 2006,10,229.5,0.4366,0.2353,0.775,0.4227,0.5156
Savvas Iliadis,2006 - 2007,18,323.8,0.5275,0.45,0.7021,0.4262,0.5696
Savvas Manousos,2011 - 2012,42,866.8,0.4859,0.1622,0.6288,0.4603,0.5
Savvas Tsougarakis,2019 - 2020,12,75.7,0.4375,nan,0.3333,0.2114,0.4091
Scooby Johnson,2012 - 2013,13,231.0,0.5395,0.2083,0.7391,0.4502,0.5122
Scooby Johnson,2013 - 2014,18,435.0,0.5217,0.2308,0.7895,0.4207,0.5163
Scooby Johnson,2014 - 2015,8,213.2,0.4627,0.375,0.6875,0.3705,0.4848
Scooby Johnson,2015 - 2016,14,371.6,0.4855,0.2857,0.8125,0.4629,0.4953
Scooby Johnson,2016 - 2017,10,286.5,0.5694,0.4091,0.7188,0.3979,0.5794
Scooby Johnson,2017 - 2018,13,255.0,0.5942,0.4444,0.5556,0.3922,0.5619
Scoochie Smith,2019 - 2020,12,207.6,0.4531,0.6,0.8,0.3902,0.5253
Scoonie Penn,2005 - 2006,20,675.5,0.3935,0.3263,0.8519,0.5048,0.4833
Scoonie Penn,2006 - 2007,22,734.0,0.3892,0.2754,0.8317,0.3556,0.4879
Scoonie Penn,2007 - 2008,20,630.9,0.4464,0.381,0.75,0.3455,0.4767
Scot Pollard,1999 - 2000,81,1406.0,0.5284,nan,0.703,0.3073,0.5905
Scot Pollard,2000 - 2001,85,1799.0,0.48,0.0,0.734,0.3035,0.5561
Scot Pollard,2001 - 2002,95,2074.0,0.5477,nan,0.691,0.2695,0.592
Scot Pollard,2002 - 2003,8,91.0,0.2917,nan,0.7692,0.2637,0.4595
Scot Pollard,2004 - 2005,9,67.0,0.4,nan,0.5,0.194,0.4118
Scott Bamforth,2013 - 2014,37,968.6,0.3728,0.3258,0.8706,0.4171,0.4218
Scott Bamforth,2014 - 2015,29,640.6,0.4199,0.3592,0.85,0.4012,0.4973
Scott Bamforth,2015 - 2016,30,887.4,0.431,0.4452,0.8333,0.4226,0.4921
Scott Bamforth,2016 - 2017,31,811.6,0.471,0.3875,0.9029,0.531,0.527
Scott Bamforth,2017 - 2018,31,843.5,0.437,0.4318,0.84,0.543,0.5008
Scott Bamforth,2018 - 2019,23,598.6,0.4654,0.4452,0.913,0.6532,0.5422
Scott Bamforth,2019 - 2020,10,262.2,0.4528,0.35,1.0,0.4996,0.4611
Scott Burrell,1999 - 2000,74,1336.0,0.3938,0.3534,0.78,0.3376,0.408
Scott Eatherton,2016 - 2017,66,1613.8,0.5827,0.3571,0.7686,0.4883,0.6324
Scott Eatherton,2017 - 2018,66,2089.4,0.6,0.2727,0.7517,0.5466,0.6212
Scott Eatherton,2018 - 2019,60,1737.2,0.5912,0.3125,0.7711,0.5918,0.6318
Scott Eatherton,2019 - 2020,40,1164.2,0.6279,0.2381,0.7453,0.6081,0.6404
Scott Martin,2013 - 2014,37,1082.2,0.5209,0.3291,0.6364,0.5091,0.519
Scott Martin,2014 - 2015,38,1081.7,0.4831,0.3955,0.6842,0.4955,0.4885
Scott Martin,2015 - 2016,31,937.9,0.4901,0.381,0.7,0.4745,0.4918
Scott Martin,2016 - 2017,37,1169.0,0.4596,0.3982,0.6863,0.5056,0.4566
Scott Martin,2017 - 2018,22,524.7,0.4714,0.3563,0.6333,0.4727,0.4557
Scott Morrison,2011 - 2012,38,858.5,0.6185,0.0,0.6337,0.4706,0.6193
Scott Morrison,2012 - 2013,68,1623.0,0.5463,0.0,0.7429,0.4338,0.6162
Scott Morrison,2016 - 2017,60,1306.2,0.5341,0.0,0.6595,0.4525,0.5776
Scott Morrison,2017 - 2018,59,1294.5,0.5795,0.0,0.5455,0.4388,0.5621
Scott Morton,2013 - 2014,12,469.3,0.5147,0.3396,0.6322,0.603,0.5174
Scott Morton,2014 - 2015,12,459.3,0.4709,0.369,0.7069,0.614,0.4849
Scott Morton,2016 - 2017,14,515.8,0.4795,0.3333,0.75,0.5739,0.5204
Scott Morton,2017 - 2018,30,1064.2,0.4864,0.3303,0.7257,0.5234,0.5225
Scott Morton,2018 - 2019,26,981.1,0.4357,0.2868,0.7829,0.4526,0.4896
Scott Morton,2019 - 2020,23,845.6,0.4082,0.3226,0.7345,0.4033,0.4603
Scott Padgett,2001 - 2002,75,1295.0,0.4759,0.4336,0.7353,0.3861,0.5115
